institution_code,institution_name,institution_type,region,campus_code,campus_name,program_code,program_name,day_night,target_academic_year,admission_round_code,admission_round_name,admission_track_code,admission_track_name,admission_category,admission_track_label,mapping_status,source_reference
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-CF7C5717B1C0,경영학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:2
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-A972DA78ECE4,사회복지학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:3
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-220E41C84A87,국방군사학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:4
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-613E946A6C9C,자유전공학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:5
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-A2DB8D0025DD,보건의료정보학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:6
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-B1DE2B692906,건축인테리어학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:7
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-7FE9FBF70CE3,기계공학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:8
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-3485892C31D1,건축소방안전학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:9
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-439BD61E3D15,메카트로닉스공학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:10
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-3DE6CF033854,미래전기자동차과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:11
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-FF1F0A2C6349,전기공학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:12
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-DE925D3E5357,컴퓨터모바일융합과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:13
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-641996123958,전자공학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:14
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-DA1B6DB81EF0,게임콘텐츠학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:15
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-646D2B28C76F,인공지능학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:16
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-BC370AC577D5,모빌리티공학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:17
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-D0E6ADB4BA47,디자인공학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:18
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-BF1EA6A90B96,생명화학공학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:19
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-BF4E41BD9513,영상디자인과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:20
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-EB5A45D0F114,패션디자인과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:21
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-399105585876,웹툰일러스트학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:22
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-4840FBF57216,시각정보디자인학과,DAY,2027,JEONGSI,정시모집,GENERAL,일반전형 / 일반전형,일반전형,일반전형,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:23
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-CF7C5717B1C0,경영학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:24
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-A972DA78ECE4,사회복지학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:25
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-220E41C84A87,국방군사학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:26
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-613E946A6C9C,자유전공학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:27
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-A2DB8D0025DD,보건의료정보학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:28
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-B1DE2B692906,건축인테리어학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:29
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-7FE9FBF70CE3,기계공학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:30
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-3485892C31D1,건축소방안전학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:31
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-439BD61E3D15,메카트로닉스공학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:32
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-3DE6CF033854,미래전기자동차과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:33
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-FF1F0A2C6349,전기공학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:34
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-DE925D3E5357,컴퓨터모바일융합과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:35
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-641996123958,전자공학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:36
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-DA1B6DB81EF0,게임콘텐츠학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:37
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-646D2B28C76F,인공지능학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:38
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-BC370AC577D5,모빌리티공학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:39
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-D0E6ADB4BA47,디자인공학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:40
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-BF1EA6A90B96,생명화학공학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:41
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-BF4E41BD9513,영상디자인과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:42
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-EB5A45D0F114,패션디자인과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:43
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-399105585876,웹툰일러스트학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:44
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-4840FBF57216,시각정보디자인학과,DAY,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:45
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-CF7C5717B1C0,경영학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:46
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-A972DA78ECE4,사회복지학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:47
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-220E41C84A87,국방군사학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:48
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-613E946A6C9C,자유전공학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:49
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-A2DB8D0025DD,보건의료정보학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:50
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-B1DE2B692906,건축인테리어학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:51
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-7FE9FBF70CE3,기계공학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:52
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-3485892C31D1,건축소방안전학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:53
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-439BD61E3D15,메카트로닉스공학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:54
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-3DE6CF033854,미래전기자동차과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:55
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-FF1F0A2C6349,전기공학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:56
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-DE925D3E5357,컴퓨터모바일융합과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:57
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-641996123958,전자공학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:58
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-DA1B6DB81EF0,게임콘텐츠학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:59
PROCOLLEGE-U-FA596163F9B0,경기과학기술대학교,JUNIOR_COLLEGE,경기,REGION-E56314E9A18B,경기 지역,PROGRAM-646D2B28C76F,인공지능학과,DAY,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,특별전형,특성화고,EXPLICIT_PHASE17_PUBLIC_SOURCE,sha256:f8577f1e58dbcaa2d2e1bc11ea4ff68641f5e506466ab8d61c49c2ce65c3e8cd#CSV:60
